,Name,Price1,Price2,Price3,Price4,MC1,MC2,MC3,MC4
0,BTC,5.773610009707362,4.771213591092244,2.7666801470306237,-1.9211137367221298,5.736848545451238,4.760322721201421,3.1409463000989173,-1.7997471121310518
1,ETH,18.153006591746248,26.693457418568173,29.05795335935885,34.9832903971675,18.02355619052194,26.859477756104223,28.546745926385064,35.0151079588421
2,XRP,73.9549779523298,40.47153385649997,99.65860713494877,5.143028016220573,73.51570282341537,41.22274813727531,100.80847390972612,5.430811131474911
3,DOGE,1.7185137404882238,19.59197197435307,16.774841134254295,-5.914538555011921,1.7525625602376347,19.6048554098696,17.101147690758072,-8.496370567806558
4,ADA,21.872403490102567,28.919130847857172,43.79811997174004,25.881631465802162,21.607353753934266,30.10465141635754,44.163622115129236,26.055814763138052
5,LTC,12.487470543380105,16.763268679318575,7.46261494870802,11.813027173527692,12.40783355959178,16.83584572696273,7.402685403546366,11.812477469714283
