,Date,Price,Market cap,Volume
0,2018-09-19 23:47:07.476,208.83491705173932,21317027271.553436,2515676809.4124236
1,2018-09-20 00:47:03.754,210.6183017648982,21478250606.24035,2572914768.0987105
2,2018-09-20 01:46:59.843,210.10004552891616,21481251881.95111,2564776010.8126855
3,2018-09-20 02:46:59.159,208.7312274421279,21291696144.890823,2527484589.2004695
4,2018-09-20 03:47:02.280,209.059005945068,21337542883.594704,2484818959.631644
5,2018-09-20 04:47:04.324,208.7486018608209,21309601124.752296,2447552755.2294474
6,2018-09-20 05:47:04.036,208.15548580066994,21225422249.887943,2480937129.1193852
7,2018-09-20 06:47:09.003,208.92037595743005,21332704630.17155,2503146822.9683933
8,2018-09-20 07:46:55.850,209.04848286901307,21334137002.120987,2500902515.3894587
9,2018-09-20 08:46:58.737,208.28763886110144,21246549629.71637,2493181763.7117734
10,2018-09-20 09:46:58.671,207.80917024489054,21212951574.02583,2434828742.507151
11,2018-09-20 10:46:58.132,208.73173099140416,21307946153.357876,2445881893.8900523
12,2018-09-20 11:46:59.840,210.44048091141767,21483497456.577747,2439991016.134303
13,2018-09-20 12:47:02.216,212.66615522775456,21712760121.839474,2405252564.69734
14,2018-09-20 13:47:05.717,211.8211484142294,21595995203.07462,2455410067.6047997
15,2018-09-20 14:47:06.791,211.22644727997059,21532711242.28811,2430308851.175164
16,2018-09-20 15:47:08.705,210.03086959910945,21443012600.52231,2446961004.3700576
17,2018-09-20 16:46:53.144,210.94026622760916,21508250809.58621,2435193560.498768
18,2018-09-20 17:47:03.004,209.84865385920386,21422185939.306126,2417800406.553886
19,2018-09-20 18:47:04.640,209.33366264453974,21368453019.154873,2344697331.9678965
20,2018-09-20 19:47:01.776,210.8212560059095,21525684559.22787,2156680258.2437882
21,2018-09-20 20:47:03.033,208.34897212843003,21255513718.512955,2115593135.263272
22,2018-09-20 21:47:01.715,211.30937240271217,21479308473.496765,2114051365.980585
23,2018-09-20 22:47:00.926,214.17720687933135,21863932116.61113,2180922557.224334
24,2018-09-20 23:47:03.011,223.52103469035666,22765697663.16681,2455887379.244476
25,2018-09-21 00:47:06.864,221.61781667083437,22638420390.054623,2451009393.817054
26,2018-09-21 01:47:02.208,221.30211565860537,22590338320.589584,2461219003.1311703
27,2018-09-21 02:47:02.787,223.2979933051535,22773524001.129395,2486401546.8043294
28,2018-09-21 03:47:05.528,223.8637643805482,22849762011.591927,2495993202.3901286
29,2018-09-21 04:47:04.172,222.12941648896293,22670171860.688656,2507799226.168346
30,2018-09-21 05:47:01.885,221.86590960072334,22652798117.487183,2497167374.5803266
31,2018-09-21 06:47:10.963,223.98059758703653,22861787841.420425,2529691450.6556506
32,2018-09-21 07:47:02.943,225.60834545935253,23042143511.52478,2596591758.975967
33,2018-09-21 08:46:59.060,226.93828799031985,23214630662.02897,2703873602.0150733
34,2018-09-21 09:47:01.465,224.93366004279173,22947057740.513298,2723712987.67257
35,2018-09-21 10:47:04.491,225.37817709971142,23024235061.54107,2767757646.941396
36,2018-09-21 11:47:00.218,226.7828361878044,23155074834.81742,2842375768.9849324
37,2018-09-21 12:46:58.690,227.21709841364017,23173539171.448505,2812999108.104813
38,2018-09-21 13:47:07.752,229.4847785091885,23407640802.307842,2827935941.6875896
39,2018-09-21 14:47:09.043,229.73870353401557,23455288975.091206,2874821586.241773
40,2018-09-21 15:47:04.191,226.43110610812732,23106201427.140823,2886991993.7017083
41,2018-09-21 16:47:06.766,228.0319321983217,23283890397.33061,2942421974.1490316
42,2018-09-21 17:47:07.910,228.94626626310213,23385273343.8816,2982086316.5676756
43,2018-09-21 18:47:06.567,230.25018920153906,23545490578.36448,3049325164.556617
44,2018-09-21 19:47:09.759,247.58262260211382,25255302665.8613,3390361362.575611
45,2018-09-21 20:46:55.941,247.79063789297925,25310777746.021008,3479484841.3170595
46,2018-09-21 21:47:10.165,245.33802172698415,24956273408.982677,3503551784.501286
47,2018-09-21 22:47:05.217,245.86010490240437,25080270386.80269,3465916797.357758
48,2018-09-21 23:47:06.372,246.74473331000934,25159113659.990757,3283227709.3312616
