,Date,Price,Market cap,Volume
0,2018-09-19 23:47:24.892,0.07193355015242557,2239271537.62774,111068721.18513133
1,2018-09-20 00:47:20.660,0.07285289391733112,2260212375.3974886,113372648.4312642
2,2018-09-20 01:47:16.101,0.07281636229350885,2269207782.006042,117275497.9850633
3,2018-09-20 02:47:17.153,0.0719578266029293,2236657939.151593,117149525.0582172
4,2018-09-20 03:47:19.951,0.07232466188716996,2249758812.9284596,116540520.06821498
5,2018-09-20 04:47:22.382,0.0722322558134818,2249532577.920997,116691994.90914066
6,2018-09-20 05:47:22.215,0.07194171927406054,2238568429.0698752,116356159.55641371
7,2018-09-20 06:47:26.896,0.07193277638433412,2237418898.5835786,116850905.20538697
8,2018-09-20 07:47:13.297,0.07227177770327216,2247625735.2382665,113909105.42628948
9,2018-09-20 08:47:16.450,0.07197006994949645,2238987071.4516745,96692405.07686989
10,2018-09-20 09:47:16.459,0.07156149504405994,2225904101.2153864,88022469.92028123
11,2018-09-20 10:47:15.205,0.07203288230791208,2239873042.9428635,85876088.58466558
12,2018-09-20 11:47:17.771,0.0740789890980422,2308838516.390499,91954801.20698355
13,2018-09-20 12:47:19.070,0.07395101513614612,2301616329.801635,88519226.04154412
14,2018-09-20 13:47:23.876,0.07454775707466296,2316218932.7272987,91322295.57605466
15,2018-09-20 14:47:23.895,0.07527761682573414,2340788113.6509767,97577008.42313766
16,2018-09-20 15:47:26.503,0.07477666250653218,2322417152.9507318,97729071.18928595
17,2018-09-20 16:47:09.886,0.0748155185764624,2320403626.359898,97609299.15168925
18,2018-09-20 17:47:21.909,0.07430262771027271,2312330785.2567415,96797117.92590693
19,2018-09-20 18:47:23.252,0.07441625635403279,2315810403.9686666,94169899.62351188
20,2018-09-20 19:47:18.480,0.07488895913545383,2329765448.798519,84040868.84406078
21,2018-09-20 20:47:19.267,0.0736192456470316,2288754829.4685254,85967463.42820103
22,2018-09-20 21:47:20.304,0.07551505295526742,2348520760.7471523,88146301.15197888
23,2018-09-20 22:47:19.233,0.07997999689242828,2491199404.646917,105143357.61825861
24,2018-09-20 23:47:20.066,0.0816810846769876,2538543877.1781516,123897712.88578586
25,2018-09-21 00:47:24.062,0.08197687427764212,2554410621.5654435,143652191.7788016
26,2018-09-21 01:47:19.392,0.08100102036492823,2521534991.230459,143532798.80104333
27,2018-09-21 02:47:20.819,0.08291740805194946,2578635021.1888313,149760433.46493772
28,2018-09-21 03:47:22.742,0.08409496188590944,2616601188.0116467,158845905.36357173
29,2018-09-21 04:47:21.650,0.0821407150914629,2551663137.6115026,154392719.01501426
30,2018-09-21 05:47:20.480,0.08235069819488744,2561239366.47003,163060158.2458534
31,2018-09-21 06:47:27.850,0.08408842049610687,2613283072.118858,168224850.93518397
32,2018-09-21 07:47:20.353,0.0848520062883909,2639497410.375744,174754969.0856846
33,2018-09-21 08:47:16.713,0.08401763244070158,2624710770.68892,183870280.6721714
34,2018-09-21 09:47:18.827,0.08336014723550636,2588470078.914825,187321681.04959026
35,2018-09-21 10:47:21.838,0.08370676262675683,2603524626.9219537,191134100.85360238
36,2018-09-21 11:47:18.707,0.08573762236777266,2664652994.7399874,193900559.58668607
37,2018-09-21 12:47:16.148,0.08660225895343607,2690743855.7137322,199338937.96494123
38,2018-09-21 13:47:26.553,0.08889956169986502,2767109590.231368,209482437.1350688
39,2018-09-21 14:47:26.476,0.08947556976099698,2792447270.518648,221136507.29681912
40,2018-09-21 15:47:24.943,0.08361388881422269,2614113223.3214364,227335316.38896292
41,2018-09-21 16:47:25.575,0.08355437806932332,2604892090.115475,239072616.04057267
42,2018-09-21 17:47:27.235,0.08439482882944813,2631874219.9743805,244580806.12513077
43,2018-09-21 18:47:26.364,0.08671844002458688,2693363680.2181206,253624506.95849285
44,2018-09-21 19:47:28.509,0.08769161882054177,2723557728.759587,262336457.9195409
45,2018-09-21 20:47:13.099,0.08862696489727996,2748146311.8488307,262934793.27418125
46,2018-09-21 21:47:28.103,0.08771345901373406,2717560307.854496,264730322.78826997
47,2018-09-21 22:47:22.678,0.08824310586404108,2743635849.7185216,254772077.52305707
48,2018-09-21 23:47:24.334,0.08766714648651938,2723118860.2741294,238159168.0183048
