,Price,MC
0,5.773610009707362,5.773610009707362
1,18.153006591746248,18.153006591746248
2,73.9549779523298,73.9549779523298
3,1.7185137404882238,1.7185137404882238
4,21.872403490102567,21.872403490102567
5,12.487470543380105,12.487470543380105
