,Date,Price,Market cap,Volume
0,2019-05-14 00:01:50.819,0.324570089806783,13673987578.559172,2110331590.4492145
1,2019-05-14 01:00:20.939,0.3249531434512451,13710789884.209404,2047625451.069536
2,2019-05-14 02:00:22.844,0.34546523015498026,14613238563.262917,2268821468.9454646
3,2019-05-14 03:01:55.464,0.3677333074370564,15495565689.889345,2565398551.6742625
4,2019-05-14 04:00:27.086,0.36583271862571015,15413743605.765211,2924101532.313517
5,2019-05-14 05:01:36.895,0.3909991186425046,16465688358.653728,3182119424.8171
6,2019-05-14 06:03:18.520,0.38874249050471754,16387600069.628366,3712627083.4242873
7,2019-05-14 07:00:39.267,0.38926098744561316,16393578336.00997,3894827182.7570915
8,2019-05-14 08:00:26.983,0.38969616266865814,16397886359.958084,4085323287.7789755
9,2019-05-14 09:01:02.625,0.37232404730437957,15683994502.033241,3983838599.7638717
10,2019-05-14 10:02:42.394,0.3774540371347197,15926727110.917978,4420839470.397579
11,2019-05-14 11:02:30.665,0.3816567346739905,16064956093.147049,4630279231.895911
12,2019-05-14 12:01:25.564,0.38201986216686307,16078570050.449121,4727310918.139207
13,2019-05-14 13:02:45.629,0.38641099529285866,16251851276.877636,4863123970.71677
14,2019-05-14 14:01:43.795,0.3889152129413933,16379807748.535608,4982810525.447412
15,2019-05-14 15:02:43.169,0.4175662607537902,17581466774.81579,5591605218.237451
16,2019-05-14 16:01:04.422,0.4007586266612636,16885287741.240253,5644559113.90727
17,2019-05-14 17:00:30.063,0.4048503593002188,16973106239.690323,6062433618.951113
18,2019-05-14 18:03:44.173,0.40015210943672946,16827996999.592163,6158260246.688479
19,2019-05-14 19:00:32.077,0.39227310283445477,16545913199.913538,6149096852.716807
20,2019-05-14 20:01:59.230,0.3923938498077455,16531836515.63553,6302751897.58034
21,2019-05-14 21:00:18.991,0.3906445784974046,16520758932.465643,6339696570.785002
22,2019-05-14 22:00:36.906,0.3946835721805011,16634569896.45388,6477052155.180834
23,2019-05-14 23:07:31.704,0.3956426085542566,16672351887.562654,6540291040.880564
24,2019-05-15 00:02:15.183,0.40780428450661194,17193135710.84178,6837648336.250752
25,2019-05-15 01:02:34.783,0.4246123564202357,17881078390.67775,7430909870.241043
26,2019-05-15 02:00:37.387,0.43276009674105503,18284320823.185226,7525513558.834951
27,2019-05-15 03:02:48.038,0.43202907389140677,18203266512.33125,7594970584.966569
28,2019-05-15 04:00:30.085,0.43230129373912995,18174059699.007507,7551416667.501873
29,2019-05-15 05:02:08.630,0.42638896475071014,17962641226.52335,7134539606.629913
30,2019-05-15 06:02:00.139,0.43104023765687965,18190801123.02559,6885267132.771011
31,2019-05-15 07:01:04.694,0.42780140452946247,18024728127.600372,6222420697.861624
32,2019-05-15 08:02:27.696,0.41834694988917714,17624378296.47817,5993305079.383155
33,2019-05-15 09:02:22.786,0.41919847845281843,17682985801.770863,5808539310.779373
34,2019-05-15 10:02:53.503,0.4323159642536279,18183368897.010887,5870006636.008979
35,2019-05-15 11:00:33.631,0.43099003445897227,18193448452.7768,5794658269.382843
36,2019-05-15 12:02:55.712,0.4265390192934024,17968184123.985462,5954525521.009391
37,2019-05-15 13:01:21.165,0.42602826138937994,17953153912.337334,5906148595.474765
38,2019-05-15 14:01:11.145,0.4221115614838119,17785027461.163437,5867827493.475296
39,2019-05-15 15:01:12.740,0.4205625268431928,17725490403.132885,5454486707.679975
40,2019-05-15 16:02:28.118,0.42881598312035274,18045716046.753254,5370347651.387712
41,2019-05-15 17:02:25.368,0.43346224386964016,18262789616.58747,5223328305.040815
42,2019-05-15 18:01:44.757,0.43363479646138736,18316378327.243603,5230518858.935854
43,2019-05-15 19:02:30.575,0.432622799910869,18200097657.48277,5150440569.383307
44,2019-05-15 20:00:30.956,0.4310467133567184,18173427772.784294,5053290197.061902
45,2019-05-15 21:00:42.436,0.4320823446393192,18197046678.486843,4977862852.686537
46,2019-05-15 22:00:33.236,0.4355293818115362,18339449241.84717,4953476047.493633
47,2019-05-15 23:02:50.176,0.46004173128421444,19360330188.03992,4875258757.238535
48,2019-05-16 00:03:11.064,0.45592858359100763,19310781038.39093,5277166850.307622
