,Date,Price,Market cap,Volume
0,2020-11-20 00:02:55.779,0.30296022474478607,13688238714.07078,3299823590.057705
1,2020-11-20 01:06:03.530,0.30144231098109986,13671698023.22303,3285679848.630347
2,2020-11-20 02:31:49.761,0.30457298297683927,13805731418.64901,3327127665.442967
3,2020-11-20 03:10:56.166,0.3042731617701406,13789072791.42174,3321651783.3714156
4,2020-11-20 04:31:48.973,0.30199139789433505,13685034314.809795,3280137980.5021625
5,2020-11-20 05:21:34.392,0.29978130477655396,13585177633.553514,3264263161.1379437
6,2020-11-20 06:29:10.811,0.29980778797399404,13592347098.314714,3276879774.7958555
7,2020-11-20 07:33:00.337,0.2992705792484012,13710105330.574451,3191240689.4356704
8,2020-11-20 08:03:12.882,0.30066138731410874,13598582617.085672,3257545304.1397653
9,2020-11-20 09:04:21.105,0.3022846326099249,13670139253.28872,3246746748.594912
10,2020-11-20 10:04:00.806,0.3006077391301255,13609909389.643196,3239063416.278865
11,2020-11-20 11:04:00.777,0.3031621640226294,13707028701.192352,3249399157.2284446
12,2020-11-20 12:34:19.080,0.30669538924225787,13799993940.655926,3295218568.5467005
13,2020-11-20 13:07:27.246,0.31316582593604214,14189317030.758057,3434175914.538345
14,2020-11-20 14:04:00.840,0.3125367608303637,14197573365.961023,3469800254.8054266
15,2020-11-20 15:05:58.177,0.31518703262484804,14274924878.293438,3584058538.8507915
16,2020-11-20 16:12:49.453,0.3147250488387068,14265905834.854652,3618353828.2952623
17,2020-11-20 17:32:02.968,0.3169371384097571,14391607786.103762,3600196879.1427975
18,2020-11-20 18:20:51.809,0.32080357424791145,14525806529.088463,3672321486.1043477
19,2020-11-20 19:17:28.854,0.3178791837371483,14455468425.4395,3688666127.726054
20,2020-11-20 20:30:56.877,0.3201928130020206,14513749497.025322,3761879867.736023
21,2020-11-20 21:24:06.278,0.32186459176057514,14589528143.924416,3820136867.9994526
22,2020-11-20 22:33:40.157,0.3217155799072139,14582773711.520094,3875491727.8030734
23,2020-11-20 23:02:13.855,0.32181998773166687,14595227709.623432,3894993153.0599833
24,2020-11-21 00:32:06.693,0.3339498634418301,15094314847.302933,4140588971.184314
25,2020-11-21 01:08:38.830,0.33938395519110864,15344935567.961489,4279032529.343112
26,2020-11-21 02:18:20.203,0.342424592823139,15451725413.883375,4468712758.570604
27,2020-11-21 03:31:41.498,0.3392827069361552,15379059170.55339,4604804930.384143
28,2020-11-21 04:31:47.346,0.3363964894910048,15248232258.480906,4722436619.281429
29,2020-11-21 05:01:45.817,0.33616326658472584,15297187106.158703,4798561374.614527
30,2020-11-21 06:25:51.803,0.3571501114379962,16181829732.526283,5182222679.853513
31,2020-11-21 07:34:01.579,0.3584726915023257,16249760413.955715,5588385064.135118
32,2020-11-21 08:04:10.586,0.35743371241304883,16201810762.448446,5630173145.527103
33,2020-11-21 09:05:42.124,0.3768530528263955,16979637835.957779,6227201832.958141
34,2020-11-21 10:24:42.524,0.3727885077654518,16907892257.81373,6532756122.890077
35,2020-11-21 11:27:12.542,0.3718780408152271,16876110253.825804,6679956620.502346
36,2020-11-21 12:03:23.946,0.37123014971547635,16782714395.923803,6758009700.864598
37,2020-11-21 13:33:48.015,0.40849717810671615,18516423456.52899,7756235353.974952
38,2020-11-21 14:06:29.012,0.41861398797848165,19065121596.46123,8522051725.409637
39,2020-11-21 15:19:17.407,0.41304497301177295,18702627653.704678,8893330771.319548
40,2020-11-21 16:21:30.285,0.4190145586251463,18993156912.15601,9512335934.847034
41,2020-11-21 17:17:02.269,0.4146107196351801,18873061053.08039,9693256738.236525
42,2020-11-21 18:30:38.097,0.4051720652386949,18402179932.696747,9791273010.752537
43,2020-11-21 19:22:36.401,0.4078475209024484,18486975693.997166,9980553840.514448
44,2020-11-21 20:32:00.497,0.40594739937537133,18402262238.07314,10136082755.397463
45,2020-11-21 21:03:15.836,0.41316994413160096,18631446565.975693,10342221894.201988
46,2020-11-21 22:11:20.085,0.42509437668884964,19205377215.651146,10713650667.8198
47,2020-11-21 23:03:21.061,0.4424526892181435,19498383446.84271,11372447461.177807
48,2020-11-22 00:08:47.736,0.4615681340276402,20875694423.800144,11518970043.792881
49,2020-11-22 01:05:36.670,0.4480595069690424,20309710836.227654,12724346095.211845
50,2020-11-22 02:03:05.081,0.424174987703997,19227069641.943394,12675832507.367119
51,2020-11-22 03:03:00.634,0.4530134311707187,20218672066.365063,14148888269.68853
52,2020-11-22 04:05:03.081,0.4465342611654424,20240574257.84137,14196232004.84862
53,2020-11-22 05:08:47.173,0.44446526652897933,20196967536.390846,12998619215.15056
54,2020-11-22 06:04:37.490,0.42883321022355586,19599256998.534206,13329345302.849436
55,2020-11-22 07:01:36.955,0.4327481278890902,19614533615.510925,13976775066.405935
56,2020-11-22 08:03:14.473,0.44220997329206885,19708119522.402187,14365553939.948195
57,2020-11-22 09:02:34.697,0.4368258808898441,19800511290.715973,12842988049.310375
58,2020-11-22 10:05:14.944,0.46789417977769454,21200960668.914703,14845966561.986727
59,2020-11-22 11:08:09.281,0.45080734493237684,20391870362.867565,14838780556.772873
60,2020-11-22 12:06:23.977,0.4263238350390128,19033860298.624924,14472211020.985378
61,2020-11-22 13:03:40.955,0.429682561385551,19799509454.99784,14371160957.657366
62,2020-11-22 14:08:26.114,0.4340837163252461,19664513252.29172,13900084118.33453
63,2020-11-22 15:07:29.980,0.4301493298213257,19413814783.874275,13380643792.580572
64,2020-11-22 16:07:26.406,0.43034958552768193,19591799897.857533,13267499298.333412
65,2020-11-22 17:12:49.420,0.45121246495331574,20452628604.835094,13552177422.820509
66,2020-11-22 18:00:32.108,0.4469177875872915,20188554901.930676,12289220477.909224
67,2020-11-22 19:06:53.559,0.46534302461784754,21098210161.313507,12655002881.478695
68,2020-11-22 20:05:47.288,0.46712206820529223,21133384692.81328,12841981796.191278
69,2020-11-22 21:12:47.360,0.46049437504694707,20873360465.396957,13872706240.189037
70,2020-11-22 22:12:09.739,0.46595117939823233,21108989174.234978,12938306324.356201
71,2020-11-22 23:00:45.553,0.4661811701580214,21209493992.61567,14151864727.685667
72,2020-11-23 00:09:04.123,0.44536441917580666,20187547478.66576,13299395832.610498
73,2020-11-23 01:08:40.131,0.4362944086924476,19776420636.508823,12494309735.865543
74,2020-11-23 02:14:15.209,0.4529309860518627,20530525995.772182,11540573283.570755
75,2020-11-23 03:13:48.705,0.4463318283851312,20231398353.37344,11471556029.089561
